,power
68263,-0.3
68264,-0.3
68265,-0.3
68266,-0.3
68267,-0.3
68268,-0.3
68269,-0.3
68270,-0.3
68271,-0.3
68272,-0.3
68273,-0.3
68274,-0.3
68275,-0.3
68276,-0.3
68277,-0.3
68278,-0.3
68279,-0.3
68280,-0.3
68281,-0.3
68282,-0.3
68283,-0.3
68284,-0.3
68285,-0.3
68286,-0.3
68287,-0.3
68288,-0.3
68289,-0.3
68290,-0.3
68291,-0.3
68292,-0.3
68293,-0.3
68294,-0.3
68295,-0.3
68296,-0.3
68297,-0.3
68298,-0.4
68299,-0.4
68300,1.1
68301,5.2
68302,13.3
68303,21
68304,29.1
68305,36.3
68306,44
68307,52.3
68308,55.8
68309,62
68310,62.3
68311,63.7
68312,42.1
68313,19.9
68314,17.4
68315,13.7
68316,38.9
68317,38.8
68318,60.4
68319,24.7
68320,26.8
68321,59.3
68322,33
68323,44
68324,38.4
68325,17.7
68326,20.1
68327,16.5
68328,16.3
68329,19.6
68330,26.6
68331,17.5
68332,31
68333,18.1
68334,11.2
68335,6.8
68336,3.1
68337,22.8
68338,8.7
68339,2.3
68340,2.3
68341,0.4
68342,-0.2
68343,-0.4
68344,-0.5
68345,-0.3
68346,-0.3
68347,-0.3
68348,-0.3
68349,-0.3
68350,-0.3
68351,-0.3
68352,-0.3
68353,-0.3
68354,-0.3
68355,-0.3
68356,-0.3
68357,-0.3
68358,-0.3
68359,-0.3
68360,-0.3
68361,-0.3
68362,-0.3
68363,-0.3
68364,-0.3
68365,-0.3
68366,-0.3
68367,-0.3
68368,-0.3
68369,-0.3
68370,-0.3
68371,-0.3
68372,-0.3
68373,-0.3
68374,-0.3
68375,-0.3
68376,-0.3
68377,-0.3
68378,-0.3
68379,-0.3
68380,-0.3
68381,-0.3
68382,-0.3
68383,-0.3
68384,-0.3
68385,-0.3
68386,-0.3
68387,-0.3
68388,-0.3
68389,-0.3
68390,-0.3
68391,-0.3
68392,-0.3
68393,-0.3
68394,-0.4
68395,-0.4
68396,0.8
68397,5.4
68398,12.9
68399,22
68400,31.5
68401,40.4
68402,47.9
68403,54.3
68404,60
68405,65
68406,70
68407,74.5
68408,78
68409,81.3
68410,84.1
68411,86.7
68412,88.7
68413,90.3
68414,91.4
68415,92.2
68416,92.5
68417,92.6
68418,91.6
68419,91.1
68420,90.4
68421,89
68422,87
68423,85.4
68424,83.2
68425,80.7
68426,77
68427,73
68428,69.3
68429,64.5
68430,58.2
68431,51.4
68432,33.8
68433,19.6
68434,8.7
68435,12.6
68436,9
68437,4.8
68438,0.9
68439,-0.1
68440,-0.5
68441,-0.4
68442,-0.3
68443,-0.3
68444,-0.3
68445,-0.3
68446,-0.3
68447,-0.3
68448,-0.3
68449,-0.3
68450,-0.3
68451,-0.3
68452,-0.3
68453,-0.3
68454,-0.3
68455,-0.3
68456,-0.3
68457,-0.3
68458,-0.3
68459,-0.3
68460,-0.3
68461,-0.3
68462,-0.3
68463,-0.3
68464,-0.3
68465,-0.3
68466,-0.3
68467,-0.3
68468,-0.3
68469,-0.3
68470,-0.3
68471,-0.3
68472,-0.3
68473,-0.3
68474,-0.3
68475,-0.3
68476,-0.3
68477,-0.3
68478,-0.3
68479,-0.3
68480,-0.3
68481,-0.3
68482,-0.3
68483,-0.3
68484,-0.3
68485,-0.3
68486,-0.3
68487,-0.3
68488,-0.3
68489,-0.3
68490,-0.4
68491,-0.4
68492,0.8
68493,4.6
68494,10.9
68495,18.8
68496,27.7
68497,36.1
68498,43.7
68499,50.1
68500,56
68501,61
68502,65.5
68503,69.8
68504,74.6
68505,78.6
68506,81.7
68507,84.4
68508,86.9
68509,88.8
68510,89.9
68511,90.4
68512,91.1
68513,91.3
68514,90.5
68515,89.1
68516,88
68517,86.8
68518,84.6
68519,82.4
68520,79.7
68521,76.5
68522,72.5
68523,68.7
68524,64.6
68525,59.8
68526,55.2
68527,49.4
68528,43.1
68529,36.1
68530,28.5
68531,20.2
68532,11.6
68533,6.1
68534,1.8
68535,-0.1
68536,-0.5
68537,-0.4
68538,-0.3
68539,-0.3
68540,-0.3
68541,-0.3
68542,-0.3
68543,-0.3
68544,-0.3
68545,-0.3
68546,-0.3
68547,-0.3
68548,-0.3
68549,-0.3
68550,-0.3
68551,-0.3
68552,-0.3
68553,-0.3
68554,-0.3
68555,-0.3
68556,-0.3
68557,-0.3
68558,-0.3
68559,-0.3
68560,-0.3
68561,-0.3
68562,-0.3
68563,-0.3
68564,-0.3
68565,-0.3
68566,-0.3
68567,-0.3
68568,-0.3
68569,-0.3
68570,-0.3
68571,-0.3
68572,-0.3
68573,-0.3
68574,-0.3
68575,-0.3
68576,-0.3
68577,-0.3
68578,-0.3
68579,-0.3
68580,-0.3
68581,-0.3
68582,-0.3
68583,-0.3
68584,-0.3
68585,-0.3
68586,-0.4
68587,-0.4
68588,0.9
68589,5.6
68590,13.1
68591,22
68592,31.2
68593,39.3
68594,46.6
68595,53
68596,58.7
68597,63.7
68598,68.3
68599,72.6
68600,76.4
68601,79.9
68602,83.1
68603,85.7
68604,88.1
68605,89.4
68606,89.9
68607,90.6
68608,90.9
68609,91
68610,90.7
68611,90.6
68612,89.4
68613,87.7
68614,85.7
68615,83.6
68616,80.6
68617,77
68618,73.5
68619,69.4
68620,65.6
68621,61.1
68622,55.6
68623,50
68624,44.1
68625,37.4
68626,30.1
68627,21.6
68628,12.5
68629,6.2
68630,2
68631,0.75
68632,-0.5
68633,-0.4
68634,-0.3
68635,-0.3
68636,-0.3
68637,-0.3
68638,-0.3
68639,-0.3
68640,-0.3
68641,-0.3
68642,-0.3
68643,-0.3
68644,-0.3
68645,-0.3
68646,-0.3
68647,-0.3
68648,-0.3
68649,-0.3
68650,-0.3
68651,-0.3
68652,-0.3
68653,-0.3
68654,-0.3
68655,-0.3
68656,-0.3
68657,-0.3
68658,-0.3
68659,-0.3
68660,-0.3
68661,-0.3
68662,-0.3
68663,-0.3
68664,-0.3
68665,-0.3
68666,-0.3
68667,-0.3
68668,-0.3
68669,-0.3
68670,-0.3
68671,-0.3
68672,-0.3
68673,-0.3
68674,-0.3
68675,-0.3
68676,-0.3
68677,-0.3
68678,-0.3
68679,-0.3
68680,-0.3
68681,-0.3
68682,-0.4
68683,-0.3
68684,1.1
68685,5.8
68686,13.1
68687,21.8
68688,30.5
68689,38.4
68690,45.2
68691,51.2
68692,57
68693,62.2
68694,67.3
68695,70.6
68696,75.6
68697,78.9
68698,81.6
68699,84.6
68700,87.3
68701,89.8
68702,91.9
68703,93.4
68704,94.3
68705,83.3
68706,79.9
68707,79.9
68708,84.7
68709,85.2
68710,84.9
68711,85.1
68712,83.3
68713,80.6
68714,76.3
68715,71.3
68716,66.1
68717,61
68718,55.5
68719,49.2
68720,42.7
68721,35.9
68722,28.3
68723,20.3
68724,12.4
68725,6.5
68726,1.9
68727,-0.1
68728,-0.5
68729,-0.4
68730,-0.3
68731,-0.3
68732,-0.3
68733,-0.3
68734,-0.3
68735,-0.3
68736,-0.3
68737,-0.3
68738,-0.3
68739,-0.3
68740,-0.3
68741,-0.4
68742,-0.3
68743,-0.3
68744,-0.3
68745,-0.3
68746,-0.3
68747,-0.3
68748,-0.3
68749,-0.3
68750,-0.3
68751,-0.3
68752,-0.3
68753,-0.3
68754,-0.3
68755,-0.3
68756,-0.3
68757,-0.3
68758,-0.3
68759,-0.3
68760,-0.3
68761,-0.3
68762,-0.3
68763,-0.3
68764,-0.3
68765,-0.3
68766,-0.3
68767,-0.3
68768,-0.3
68769,-0.3
68770,-0.3
68771,-0.3
68772,-0.3
68773,-0.3
68774,-0.3
68775,-0.3
68776,-0.3
68777,-0.3
68778,-0.4
68779,-0.3
68780,1.2
68781,6.4
68782,14.4
68783,23.6
68784,32.7
68785,40.7
68786,47.8
68787,54.1
68788,59.8
68789,64.8
68790,69.6
68791,74
68792,77.7
68793,80.8
68794,83.5
68795,85.9
68796,87.8
68797,89.1
68798,90.4
68799,91.6
68800,91.8
68801,91.5
68802,90.6
68803,89.7
68804,88.8
68805,87.6
68806,86
68807,84.4
68808,82.2
68809,79.5
68810,76.2
68811,72.7
68812,68.7
68813,63.9
68814,58.3
68815,51.9
68816,44.9
68817,37.1
68818,29.5
68819,21.1
68820,13.3
68821,7
68822,2.1
68823,0.8
68824,-0.5
68825,-0.4
68826,-0.3
68827,-0.3
68828,-0.3
68829,-0.3
68830,-0.3
68831,-0.3
68832,-0.3
68833,-0.3
68834,-0.3
68835,-0.3
68836,-0.3
68837,-0.3
68838,-0.3
68839,-0.3
68840,-0.3
68841,-0.3
68842,-0.3
68843,-0.3
68844,-0.3
68845,-0.3
68846,-0.3
68847,-0.3
68848,-0.3
68849,-0.3
68850,-0.3
68851,-0.3
68852,-0.3
68853,-0.3
68854,-0.3
68855,-0.3
68856,-0.3
68857,-0.3
68858,-0.3
68859,-0.3
68860,-0.3
68861,-0.3
68862,-0.3
68863,-0.3
68864,-0.3
68865,-0.3
68866,-0.3
68867,-0.3
68868,-0.3
68869,-0.3
68870,-0.3
68871,-0.3
68872,-0.3
68873,-0.3
68874,-0.4
68875,-0.3
68876,1.1
68877,5.9
68878,13.3
68879,21.5
68880,29.9
68881,37.9
68882,45
68883,51.1
68884,56.9
68885,62.6
68886,67.2
68887,72
68888,76
68889,78.5
68890,80.3
68891,81.8
68892,84.4
68893,86.8
68894,88.7
68895,90.5
68896,91.6
68897,92.5
68898,92.6
68899,91.8
68900,90.2
68901,88.1
68902,84.8
68903,81.9
68904,78.7
68905,74.9
68906,72.9
68907,68.4
68908,64.8
68909,60.8
68910,55.9
68911,50.3
68912,44.3
68913,37.2
68914,29.7
68915,21.4
68916,11.5
68917,2.1
68918,0.8
68919,-0.1
68920,-0.5
68921,-0.4
68922,-0.3
68923,-0.3
68924,-0.3
68925,-0.3
68926,-0.3
68927,-0.3
68928,-0.3
68929,-0.3
68930,-0.3
68931,-0.3
68932,-0.3
68933,-0.3
68934,-0.3
68935,-0.3
68936,-0.3
68937,-0.3
68938,-0.3
68939,-0.3
68940,-0.3
68941,-0.3
68942,-0.3
68943,-0.3
68944,-0.3
68945,-0.3
68946,-0.3
68947,-0.3
68948,-0.3
68949,-0.3
68950,-0.3
68951,-0.3
68952,-0.3
68953,-0.3
68954,-0.3
68955,-0.3
68956,-0.3
68957,-0.3
68958,-0.3
68959,-0.3
68960,-0.3
68961,-0.3
68962,-0.3
68963,-0.3
68964,-0.3
68965,-0.3
68966,-0.3
68967,-0.3
68968,-0.3
68969,-0.3
68970,-0.1
68971,6.94E-18
68972,0.1
68973,2.1
68974,10.5
68975,20
68976,28.8
68977,36.6
68978,43.7
68979,37.6
68980,52.2
68981,50.9
68982,22.1
68983,28.9
68984,43.2
68985,27.2
68986,25
68987,30.1
68988,34.6
68989,46.2
68990,33.2
68991,60.4
68992,72
68993,68.7
68994,80
68995,59
68996,68
68997,87.6
68998,70.1
68999,43.2
69000,48.5
69001,40.6
69002,25.9
69003,41
69004,47.2
69005,42.7
69006,28.3
69007,8.4
69008,7.8
69009,7.4
69010,6.1
69011,4.5
69012,4.4
69013,2.5
69014,1.1
69015,0.2
69016,-0.4
69017,-0.4
69018,-0.3
69019,-0.3
69020,-0.3
69021,-0.3
69022,-0.3
69023,-0.3
69024,-0.3
69025,-0.3
69026,-0.3
69027,-0.3
69028,-0.3
69029,-0.3
69030,-0.3
69031,-0.3
69032,-0.3
69033,-0.3
69034,-0.3
69035,-0.3
69036,-0.3
69037,-0.3
69038,-0.3
69039,-0.3
69040,-0.3
69041,-0.3
69042,-0.3
69043,-0.3
69044,-0.3
69045,-0.3
69046,-0.3
69047,-0.3
69048,-0.3
69049,-0.3
69050,-0.3
69051,-0.3
69052,-0.3
69053,-0.3
69054,-0.3
69055,-0.3
69056,-0.3
69057,-0.3
69058,-0.3
69059,-0.3
69060,-0.3
69061,-0.3
69062,-0.3
69063,-0.3
69064,-0.3
69065,-0.3
69066,-0.4
69067,-0.4
69068,-0.05
69069,0.3
69070,1.2
69071,2.1
69072,6.6
69073,7.5
69074,18.9
69075,22.4
69076,25.3
69077,24.9
69078,27.6
69079,33.6
69080,37.3
69081,27.4
69082,29.4
69083,46.9
69084,69.8
69085,77.9
69086,80.8
69087,94.6
69088,95.1
69089,73.8
69090,65.5
69091,53.4
69092,47.6
69093,25.7
69094,21.3
69095,21.1
69096,35.1
69097,34.4
69098,25.6
69099,21.4
69100,16.3
69101,16.1
69102,14.4
69103,13.7
69104,9.9
69105,3.7
69106,1.4
69107,0.55
69108,-0.3
69109,-0.4
69110,-0.5
69111,-0.4
69112,-0.3
69113,-0.3
69114,-0.3
69115,-0.3
69116,-0.3
69117,-0.3
69118,-0.3
69119,-0.3
69120,-0.3
69121,-0.3
69122,-0.3
69123,-0.3
69124,-0.3
69125,-0.3
69126,-0.3
69127,-0.3
69128,-0.3
69129,-0.3
69130,-0.3
69131,-0.3
69132,-0.3
69133,-0.3
69134,-0.3
69135,-0.3
69136,-0.3
69137,-0.3
69138,-0.3
69139,-0.3
69140,-0.3
69141,-0.3
69142,-0.3
69143,-0.3
69144,-0.3
69145,-0.3
69146,-0.3
69147,-0.3
69148,-0.3
69149,-0.3
69150,-0.3
69151,-0.3
69152,-0.3
69153,-0.3
69154,-0.3
69155,-0.3
69156,-0.3
69157,-0.3
69158,-0.3
69159,-0.3
69160,-0.3
69161,-0.3
69162,-0.3
69163,-0.4
69164,-0.1
69165,1.1
69166,2.9
69167,5.6
69168,8.1
69169,10.6
69170,11.7
69171,20.9
69172,22.3
69173,26.9
69174,47.3
69175,38.6
69176,39.8
69177,25.6
69178,44.4
69179,51.2
69180,70.1
69181,73.7
69182,87.3
69183,87.4
69184,63.3
69185,71.1
69186,42.3
69187,91.7
69188,48.3
69189,31.6
69190,21.7
69191,29
69192,35.8
69193,46.2
69194,69
69195,58.4
69196,63.9
69197,62.1
69198,55.9
69199,41.9
69200,33.3
69201,37.8
69202,29.1
69203,21.3
69204,13.5
69205,7
69206,2.5
69207,0.2
69208,-0.4
69209,-0.4
69210,-0.3
69211,-0.3
69212,-0.3
69213,-0.3
69214,-0.3
69215,-0.3
69216,-0.3
69217,-0.3
69218,-0.3
69219,-0.3
69220,-0.3
69221,-0.3
69222,-0.3
69223,-0.3
69224,-0.3
69225,-0.3
69226,-0.3
69227,-0.3
69228,-0.3
69229,-0.3
69230,-0.3
69231,-0.3
69232,-0.3
69233,-0.3
69234,-0.3
69235,-0.3
69236,-0.3
69237,-0.3
69238,-0.3
69239,-0.3
69240,-0.3
69241,-0.3
69242,-0.3
69243,-0.3
69244,-0.3
69245,-0.3
69246,-0.3
69247,-0.3
69248,-0.3
69249,-0.3
69250,-0.3
69251,-0.3
69252,-0.3
69253,-0.3
69254,-0.3
69255,-0.3
69256,-0.3
69257,-0.3
69258,-0.4
69259,-0.2
69260,1.4
69261,5.6
69262,12
69263,19.8
69264,28.1
69265,35.1
69266,37.2
69267,37.4
69268,40.6
69269,50.7
69270,54.4
69271,64.2
69272,70.2
69273,76.1
69274,80.8
69275,83.8
69276,86.2
69277,87
69278,88.3
69279,88.7
69280,85.9
69281,86
69282,87.1
69283,87.9
69284,87.6
69285,85.9
69286,84.2
69287,82
69288,78.8
69289,76.5
69290,73
69291,68.9
69292,64.5
69293,60.7
69294,56.3
69295,51.6
69296,45.9
69297,39
69298,31.5
69299,22.6
69300,13.5
69301,6.7
69302,2.4
69303,0.2
69304,-0.4
69305,-0.4
69306,-0.3
69307,-0.3
69308,-0.3
69309,-0.3
69310,-0.3
69311,-0.3
69312,-0.3
69313,-0.3
69314,-0.3
69315,-0.3
69316,-0.3
69317,-0.3
69318,-0.3
69319,-0.3
69320,-0.3
69321,-0.3
69322,-0.3
69323,-0.3
69324,-0.3
69325,-0.3
69326,-0.3
69327,-0.3
69328,-0.3
69329,-0.3
69330,-0.3
69331,-0.3
69332,-0.3
69333,-0.3
69334,-0.3
69335,-0.3
69336,-0.3
69337,-0.3
69338,-0.3
69339,-0.3
69340,-0.3
69341,-0.3
69342,-0.3
69343,-0.3
69344,-0.3
69345,-0.3
69346,-0.3
69347,-0.3
69348,-0.3
69349,-0.3
69350,-0.3
69351,-0.3
69352,-0.3
69353,-0.3
69354,-0.4
69355,-0.1
69356,2.3
69357,8.3
69358,16.7
69359,26
69360,34.6
69361,42.3
69362,49
69363,55.1
69364,60.7
69365,65.7
69366,70.1
69367,74.1
69368,77.6
69369,80.7
69370,83.3
69371,84.8
69372,85.2
69373,88.1
69374,88.9
69375,90
69376,90.7
69377,91.2
69378,91.2
69379,90.4
69380,89.3
69381,88.1
69382,86.4
69383,84.7
69384,82.7
69385,80
69386,76.9
69387,73.4
69388,69.3
69389,64.9
69390,59.8
69391,52.5
69392,46.7
69393,40.5
69394,33.9
69395,22.2
69396,2.5
69397,6.5
69398,2.1
69399,0.1
69400,-0.4
69401,-0.4
69402,-0.3
69403,-0.3
69404,-0.3
69405,-0.3
69406,-0.3
69407,-0.3
69408,-0.3
69409,-0.3
69410,-0.3
69411,-0.3
69412,-0.3
69413,-0.3
69414,-0.3
69415,-0.3
69416,-0.3
69417,-0.3
69418,-0.3
69419,-0.3
69420,-0.3
69421,-0.3
69422,-0.3
69423,-0.3
69424,-0.3
69425,-0.3
69426,-0.3
69427,-0.3
69428,-0.3
69429,-0.3
69430,-0.3
69431,-0.3
69432,-0.3
69433,-0.3
69434,-0.3
69435,-0.3
69436,-0.3
69437,-0.3
69438,-0.3
69439,-0.3
69440,-0.3
69441,-0.3
69442,-0.3
69443,-0.3
69444,-0.3
69445,-0.3
69446,-0.3
69447,-0.3
69448,-0.3
69449,-0.3
69450,-0.4
69451,-0.1
69452,2.4
69453,8.4
69454,16.8
69455,25.7
69456,34.2
69457,41.7
69458,48.3
69459,54.5
69460,59.9
69461,65.1
69462,69.7
69463,73.7
69464,77.2
69465,80.1
69466,82.7
69467,85.1
69468,87.2
69469,88.7
69470,89.8
69471,90.5
69472,90.8
69473,90.5
69474,90.3
69475,89.3
69476,88
69477,87.4
69478,86.3
69479,84.4
69480,82.1
69481,79.7
69482,76.7
69483,73.1
69484,68.8
69485,64.2
69486,58.9
69487,53.1
69488,47.2
69489,40.8
69490,33.4
69491,25.7
69492,16.4
69493,8.9
69494,3.5
69495,0.3
69496,-0.4
69497,-0.4
69498,-0.3
69499,-0.3
69500,-0.3
69501,-0.3
69502,-0.3
69503,-0.3
69504,-0.3
69505,-0.3
69506,-0.3
69507,-0.3
69508,-0.3
69509,-0.3
69510,-0.3
69511,-0.3
69512,-0.3
69513,-0.3
69514,-0.3
69515,-0.3
69516,-0.3
69517,-0.3
69518,-0.3
69519,-0.3
69520,-0.3
69521,-0.3
69522,-0.3
69523,-0.3
69524,-0.3
69525,-0.3
69526,-0.3
69527,-0.3
69528,-0.3
69529,-0.3
69530,-0.3
69531,-0.3
69532,-0.3
69533,-0.3
69534,-0.3
69535,-0.3
69536,-0.3
69537,-0.3
69538,-0.3
69539,-0.3
69540,-0.3
69541,-0.3
69542,-0.3
69543,-0.3
69544,-0.3
69545,-0.3
69546,-0.4
69547,1.2
69548,2.8
69549,9
69550,17.7
69551,26.8
69552,35.1
69553,42.5
69554,49
69555,55.1
69556,60.5
69557,65.3
69558,69.8
69559,73.8
69560,77.2
69561,80.2
69562,82.6
69563,84.3
69564,85.7
69565,87.2
69566,88.8
69567,89.1
69568,90.1
69569,90.1
69570,89.7
69571,89.4
69572,88.4
69573,87.1
69574,85.6
69575,83.8
69576,81.4
69577,78.4
69578,75.2
69579,71.3
69580,67
69581,62.4
69582,56.9
69583,52.4
69584,46.7
69585,40.7
69586,33.7
69587,25.4
69588,16.5
69589,8.5
69590,3.3
69591,0.3
69592,-0.4
69593,-0.4
69594,-0.3
69595,-0.3
69596,-0.3
69597,-0.3
69598,-0.3
69599,-0.3
69600,-0.3
69601,-0.3
69602,-0.3
69603,-0.3
69604,-0.3
69605,-0.3
69606,-0.3
69607,-0.3
69608,-0.3
69609,-0.3
69610,-0.3
69611,-0.3
69612,-0.3
69613,-0.3
69614,-0.3
69615,-0.3
69616,-0.3
69617,-0.3
69618,-0.3
69619,-0.3
69620,-0.3
69621,-0.3
69622,-0.3
69623,-0.3
69624,-0.3
69625,-0.3
69626,-0.3
69627,-0.3
69628,-0.3
69629,-0.3
69630,-0.3
69631,-0.3
69632,-0.3
69633,-0.3
69634,-0.3
69635,-0.3
69636,-0.3
69637,-0.3
69638,-0.3
69639,-0.3
69640,-0.3
69641,-0.3
69642,-0.4
69643,0.95
69644,2.3
69645,7.7
69646,15.4
69647,23.8
69648,31.9
69649,39.2
69650,45.9
69651,52.4
69652,58.3
69653,63.4
69654,67.9
69655,71.9
69656,75.4
69657,78.6
69658,81.4
69659,83.8
69660,85.5
69661,87.5
69662,89
69663,89.8
69664,90.1
69665,90
69666,89.5
69667,89.4
69668,88.6
69669,87.5
69670,86.1
69671,84
69672,81.1
69673,78.6
69674,75.3
69675,71.5
69676,67.5
69677,63.4
69678,58.7
69679,53.3
69680,47.6
69681,40.8
69682,32
69683,16.1
69684,2.2
69685,4.5
69686,2.1
69687,0.2
69688,0.1
69689,-0.4
69690,-0.3
69691,-0.3
69692,-0.3
69693,-0.3
69694,-0.3
69695,-0.3
69696,-0.3
69697,-0.3
69698,-0.3
69699,-0.3
69700,-0.3
69701,-0.3
69702,-0.3
69703,-0.3
69704,-0.3
69705,-0.3
69706,-0.3
69707,-0.3
69708,-0.3
69709,-0.3
69710,-0.3
69711,-0.3
69712,-0.3
69713,-0.3
69714,-0.3
69715,-0.3
69716,-0.3
69717,-0.3
69718,-0.3
69719,-0.3
69720,-0.3
69721,-0.3
69722,-0.3
69723,-0.3
69724,-0.3
69725,-0.3
69726,-0.3
69727,-0.3
69728,-0.3
69729,-0.3
69730,-0.3
69731,-0.3
69732,-0.3
69733,-0.3
69734,-0.3
69735,-0.3
69736,-0.3
69737,-0.3
69738,-0.4
69739,0.2
69740,3.5
69741,10
69742,18.5
69743,27
69744,34.9
69745,41.8
69746,48.1
69747,54.3
69748,59.7
69749,64.4
69750,68.9
69751,72.6
69752,76.1
69753,78.6
69754,81.2
69755,83.2
69756,85.2
69757,86.9
69758,88.3
69759,86.7
69760,85.6
69761,85.8
69762,88.6
69763,86.4
69764,80.6
69765,80.5
69766,80.3
69767,80.3
69768,80.3
69769,77.9
69770,74.2
69771,71.3
69772,66.8
69773,56.9
69774,55
69775,44.4
69776,33.9
69777,33.7
69778,20.5
69779,10.2
69780,6.7
69781,3.7
69782,2.7
69783,0.6
69784,-0.4
69785,-0.4
69786,-0.3
69787,-0.3
69788,-0.3
69789,-0.3
69790,-0.3
69791,-0.3
69792,-0.3
69793,-0.3
69794,-0.3
69795,-0.3
69796,-0.3
69797,-0.3
69798,-0.3
69799,-0.3
69800,-0.3
69801,-0.3
69802,-0.3
69803,-0.3
69804,-0.3
69805,-0.3
69806,-0.3
69807,-0.3
69808,-0.3
69809,-0.3
69810,-0.3
69811,-0.3
69812,-0.3
69813,-0.3
69814,-0.3
69815,-0.3
69816,-0.3
69817,-0.3
69818,-0.3
69819,-0.3
69820,-0.3
69821,-0.3
69822,-0.3
69823,-0.3
69824,-0.3
69825,-0.3
69826,-0.3
69827,-0.3
69828,-0.3
69829,-0.3
69830,-0.3
69831,-0.3
69832,-0.3
69833,-0.3
69834,-0.4
69835,0.1
69836,2.6
69837,7.7
69838,14.7
69839,22.8
69840,31.2
69841,38.6
69842,45.2
69843,51.5
69844,57.3
69845,62.4
69846,66.8
69847,70.9
69848,74.8
69849,78.3
69850,81.5
69851,83.2
69852,85.5
69853,87.1
69854,88.5
69855,89.4
69856,90.9
69857,91.1
69858,90.7
69859,90.2
69860,89.7
69861,87.6
69862,85.1
69863,82.8
69864,80.1
69865,76.5
69866,73.4
69867,71.1
69868,67.5
69869,63.4
69870,58.1
69871,51.3
69872,28.1
69873,4.1
69874,2.5
69875,2.5
69876,6.8
69877,5.7
69878,0.8
69879,0.2
69880,-0.4
69881,-0.4
69882,-0.3
69883,-0.3
69884,-0.3
69885,-0.3
69886,-0.3
69887,-0.3
69888,-0.3
69889,-0.3
69890,-0.3
69891,-0.3
69892,-0.3
69893,-0.3
69894,-0.3
69895,-0.3
69896,-0.3
69897,-0.3
69898,-0.3
69899,-0.3
69900,-0.3
69901,-0.3
69902,-0.3
69903,-0.3
69904,-0.3
69905,-0.3
69906,-0.3
69907,-0.3
69908,-0.3
69909,-0.3
69910,-0.3
69911,-0.3
69912,-0.3
69913,-0.3
69914,-0.3
69915,-0.3
69916,-0.3
69917,-0.3
69918,-0.3
69919,-0.3
69920,-0.3
69921,-0.3
69922,-0.3
69923,-0.3
69924,-0.3
69925,-0.3
69926,-0.3
69927,-0.3
69928,-0.3
69929,-0.3
69930,-0.4
69931,0.4
69932,3.8
69933,10.5
69934,18.9
69935,27
69936,34.8
69937,41.4
69938,47.5
69939,53.1
69940,58.3
69941,63.3
69942,67.9
69943,71.8
69944,75.6
69945,77.8
69946,80.1
69947,84.1
69948,87
69949,89.1
69950,90.5
69951,91.6
69952,91.8
69953,91.6
69954,91.2
69955,90.5
69956,89.1
69957,87
69958,85
69959,83.2
69960,80.4
69961,76.9
69962,71.9
69963,51.2
69964,21.5
69965,30.4
69966,28.8
69967,33
69968,28.6
69969,19.2
69970,13.4
69971,13.6
69972,19
69973,19
69974,19
69975,19
69976,19
69977,19
69978,19
69979,19
69980,19
69981,19
69982,19
69983,19
69984,19
69985,19
69986,19
69987,19
69988,19
69989,19
69990,19
69991,19
69992,19
69993,19
69994,19
69995,19
69996,19
69997,19
69998,19
69999,19
70000,19
70001,19
70002,19
70003,19
70004,19
70005,19
70006,19
70007,19
70008,19
70009,19
70010,19
70011,19
70012,19
70013,19
70014,19
70015,19
70016,19
70017,19
70018,19
70019,19
70020,19
70021,19
70022,19
70023,19
70024,19
70025,19
70026,19
70027,19
70028,19
70029,19
70030,18.6
70031,23.4
70032,31.3
70033,38.9
70034,45.6
70035,51.8
70036,57.4
70037,62.5
70038,67.5
70039,71.3
70040,74.7
70041,78.3
70042,81.5
70043,84
70044,86.6
70045,88.6
70046,90.6
70047,92.3
70048,89.6
70049,87.1
70050,86.4
70051,83.4
70052,79.1
70053,57.5
70054,20.5
70055,24.3
70056,21.4
70057,51.1
70058,62.9
70059,56.3
70060,63.1
70061,58.9
70062,51.1
70063,43.7
70064,38.6
70065,18.5
70066,26.1
70067,17.9
70068,7.2
70069,3.9
70070,1.8
70071,0.1
70072,-0.4
70073,-0.4
70074,-0.3
70075,-0.3
70076,-0.3
70077,-0.3
70078,-0.3
70079,-0.3
70080,-0.3
70081,-0.3
70082,-0.3
70083,-0.3
70084,-0.3
70085,-0.3
70086,-0.3
70087,-0.3
70088,-0.3
70089,-0.3
70090,-0.3
70091,-0.3
70092,-0.3
70093,-0.3
70094,-0.3
70095,-0.3
70096,-0.3
70097,-0.3
70098,-0.3
70099,-0.3
70100,-0.3
70101,-0.3
70102,-0.3
70103,-0.3
70104,-0.3
70105,-0.3
70106,-0.3
70107,-0.3
70108,-0.3
70109,-0.3
70110,-0.3
70111,-0.3
70112,-0.3
70113,-0.3
70114,-0.3
70115,-0.3
70116,-0.3
70117,-0.3
70118,-0.3
70119,-0.3
70120,-0.3
70121,-0.3
70122,-0.4
70123,0.5
70124,4.1
70125,10.5
70126,18.2
70127,25.6
70128,32.7
70129,39.1
70130,45.2
70131,51.1
70132,56.6
70133,61.8
70134,66
70135,69.5
70136,73.5
70137,76.8
70138,79.5
70139,82.2
70140,83.5
70141,85.2
70142,86.7
70143,88.2
70144,90.7
70145,89
70146,88
70147,87.4
70148,85.7
70149,84.9
70150,83.5
70151,77.2
70152,78.8
70153,67.9
70154,53.4
70155,50.9
70156,61.1
70157,52.2
70158,42.8
70159,48.3
